Code INSEE;Commune;geo_point_2d;Code Postal;Code Département;Région
67119;ECKWERSHEIM;48.6852852896,7.69634796304;67550;67;ALSACE
27298;GRAVERON-SEMERVILLE;49.0949364148,0.966325721696;27110;27;HAUTE-NORMANDIE
31425;LE PLAN;43.1672002884,1.12227665636;31220;31;MIDI-PYRENEES
90015;BOTANS;47.5956035781,6.84875928018;90400;90;FRANCHE-COMTE
49375;VILLEDIEU-LA-BLOUERE;47.1623277793,-1.05538913321;49450;49;PAYS DE LA LOIRE
2430;LIESSE-NOTRE-DAME;49.6108544067,3.81711786834;2350;2;PICARDIE
78238;FLINS-SUR-SEINE;48.9673692016,1.87272187331;78410;78;ILE-DE-FRANCE
48093;MAS-D'ORCIERES;44.4558840853,3.71168776074;48190;48;LANGUEDOC-ROUSSILLON
67214;HURTIGHEIM;48.6171752515,7.6034009548;67117;67;ALSACE
64455;PORTET;43.5781162021,-0.186908454571;64330;64;AQUITAINE
40331;VILLENEUVE-DE-MARSAN;43.9059002211,-0.304063529784;40190;40;AQUITAINE
50147;COUTANCES;49.0566189539,-1.44345003609;50200;50;BASSE-NORMANDIE
34063;CAUX;43.5044671037,3.36827222924;34720;34;LANGUEDOC-ROUSSILLON
51214;DOMMARTIN-VARIMONT;48.9782968112,4.77366726266;51330;51;CHAMPAGNE-ARDENNE
70072;BEVEUGE;47.5598685555,6.49132432795;70110;70;FRANCHE-COMTE
51431;PIERRY;49.0190498467,3.94930532069;51530;51;CHAMPAGNE-ARDENNE
76193;LA CRIQUE;49.6927272245,1.20350778809;76850;76;HAUTE-NORMANDIE
27005;AILLY;49.1575246748,1.24431447068;27600;27;HAUTE-NORMANDIE
61045;BIVILLIERS;48.5730505387,0.615229986447;61190;61;BASSE-NORMANDIE
88482;URVILLE;48.1905034513,5.74420469938;88140;88;LORRAINE
80272;EPENANCOURT;49.8202345007,2.92950744804;80190;80;PICARDIE
70337;MELIN;47.7422930527,5.82229333828;70120;70;FRANCHE-COMTE
52082;BUGNIERES;47.9610345188,5.08914316906;52210;52;CHAMPAGNE-ARDENNE
23237;SAINT-PRIEST-PALUS;45.8948915885,1.67641334578;23400;23;LIMOUSIN
21643;TRECLUN;47.192371052,5.28848866288;21130;21;BOURGOGNE
65359;PEYRIGUERE;43.2524090816,0.261598345068;65350;65;MIDI-PYRENEES
40293;SAUBUSSE;43.6688378118,-1.18625608435;40180;40;AQUITAINE
54168;DOMMARTIN-SOUS-AMANCE;48.7347808105,6.25195648696;54770;54;LORRAINE
35144;LANGAN;48.2363756072,-1.84565830249;35850;35;BRETAGNE
5059;LA FREISSINOUSE;44.535534165,6.00812804583;5000;5;PROVENCE-ALPES-COTE D'AZUR
28242;MEREGLISE;48.2935308635,1.18476040726;28120;28;CENTRE
68039;BISEL;47.53847364,7.22083949332;68580;68;ALSACE
14270;FIRFOL;49.1520628876,0.321640339093;14100;14;BASSE-NORMANDIE
65190;GAZAVE;43.0294569149,0.4215522116;65250;65;MIDI-PYRENEES
14422;LE MESNIL-MAUGER;49.0767957339,0.0108836841983;14270;14;BASSE-NORMANDIE
27101;BOUQUELON;49.3995142843,0.49146423829;27500;27;HAUTE-NORMANDIE
8448;THILAY;49.8995068878,4.80748273961;8800;8;CHAMPAGNE-ARDENNE
27202;DAUBEUF-PRES-VATTEVILLE;49.2606303253,1.31083595676;27430;27;HAUTE-NORMANDIE
72032;BERFAY;48.0023104165,0.750071551186;72320;72;PAYS DE LA LOIRE
88155;DOMVALLIER;48.3063425384,6.08048880292;88500;88;LORRAINE
32395;SAINTE-MERE;44.0020371308,0.68395430788;32700;32;MIDI-PYRENEES
82113;MOLIERES;44.1933793632,1.39317951886;82220;82;MIDI-PYRENEES
88137;DOLAINCOURT;48.3394348739,5.80990134614;88170;88;LORRAINE
21580;SALMAISE;47.4550732587,4.67554399967;21690;21;BOURGOGNE
62663;POMMERA;50.1674967,2.44251787314;62760;62;NORD-PAS-DE-CALAIS
50167;DRAGEY-RONTHON;48.7166999564,-1.48832263825;50530;50;BASSE-NORMANDIE
57014;ALTRIPPE;49.0273733411,6.81555740492;57660;57;LORRAINE
55155;DOMBASLE-EN-ARGONNE;49.1446409597,5.19544889955;55120;55;LORRAINE
76196;CRIQUETOT-L'ESNEVAL;49.6368976314,0.267256823933;76280;76;HAUTE-NORMANDIE
57431;MAIZEROY;49.0861603474,6.38860795137;57530;57;LORRAINE
59267;GONNELIEU;50.059740161,3.15907798363;59231;59;NORD-PAS-DE-CALAIS
57328;HOLACOURT;48.977421047,6.50810665423;57380;57;LORRAINE
88019;AUTIGNY-LA-TOUR;48.4150811595,5.78035222598;88300;88;LORRAINE
52115;CHATENAY-MACHERON;47.8564939499,5.38906909699;52200;52;CHAMPAGNE-ARDENNE
1034;BELLEY;45.7494697806,5.68412365526;1300;1;RHONE-ALPES
65276;LIZOS;43.2589588685,0.146081263735;65350;65;MIDI-PYRENEES
21565;SAINT-PHILIBERT;47.2033144278,5.01321708085;21220;21;BOURGOGNE
57651;SIERSTHAL;49.0510946988,7.35614038462;57410;57;LORRAINE
70027;ARGILLIERES;47.6646891892,5.62545925232;70600;70;FRANCHE-COMTE
15117;MARCOLES;44.7824610941,2.35726989792;15220;15;AUVERGNE
12225;SAINT-GEORGES-DE-LUZENCON;44.0565556182,2.98714381525;12100;12;MIDI-PYRENEES
73248;SAINT-JEAN-DE-MAURIENNE;45.2713738871,6.34553663978;73300;73;RHONE-ALPES
7345;VION;45.1117422465,4.79854763187;7610;7;RHONE-ALPES
53016;BAIS;48.253257123,-0.357282017147;53160;53;PAYS DE LA LOIRE
3291;TREZELLES;46.3195324708,3.59671419361;3220;3;AUVERGNE
61184;GAUVILLE;48.8195765588,0.540343467256;61550;61;BASSE-NORMANDIE
7342;VILLEVOCANCE;45.2257853403,4.59519658449;7690;7;RHONE-ALPES
21272;FLEE;47.4407816289,4.33705444779;21140;21;BOURGOGNE
84018;BLAUVAC;44.0369893716,5.24329379673;84570;84;PROVENCE-ALPES-COTE D'AZUR
88126;DARNIEULLES;48.1974773569,6.33832716875;88390;88;LORRAINE
19207;SAINT-GERMAIN-LES-VERGNES;45.2671975982,1.62099868397;19330;19;LIMOUSIN
88364;PUZIEUX;48.3347554492,6.0998994342;88500;88;LORRAINE
66037;CANET-EN-ROUSSILLON;42.6841288047,3.01161744752;66140;66;LANGUEDOC-ROUSSILLON
92012;BOULOGNE-BILLANCOURT;48.8365843138,2.23913599058;92100;92;ILE-DE-FRANCE
24118;CHENAUD;45.2126111447,0.0785259281351;24410;24;AQUITAINE
24493;SAINT-RAPHAEL;45.3040514722,1.07314023244;24160;24;AQUITAINE
9072;CALZAN;43.0326048013,1.74084762651;9120;9;MIDI-PYRENEES
43221;SAINT-PRIVAT-D'ALLIER;45.0017025965,3.66961658789;43580;43;AUVERGNE
80503;MAIZICOURT;50.1958444054,2.12689223316;80370;80;PICARDIE
33398;SAINT-EXUPERY;44.6331784012,-0.100374502546;33190;33;AQUITAINE
41230;SAINT-SULPICE-DE-POMMERAY;47.6028440111,1.26254994847;41000;41;CENTRE
46215;PAYRAC;44.7938474371,1.46578080794;46350;46;MIDI-PYRENEES
17200;LAGORD;46.1865247974,-1.15219925305;17140;17;POITOU-CHARENTES
64103;BEDEILLE;43.3464176542,-0.0975638445243;64460;64;AQUITAINE
31565;VALENTINE;43.0883480821,0.701390343132;31800;31;MIDI-PYRENEES
52442;RUPT;48.4215002883,5.13093271018;52300;52;CHAMPAGNE-ARDENNE
16289;ROUSSINES;45.7228708787,0.617688422221;16310;16;POITOU-CHARENTES
58001;ACHUN;47.1296847784,3.66418782377;58110;58;BOURGOGNE
42222;SAINT-GALMIER;45.6033793655,4.31450535656;42330;42;RHONE-ALPES
50069;BOURGUENOLLES;48.7936682659,-1.28697228564;50800;50;BASSE-NORMANDIE
76072;BELLEVILLE-EN-CAUX;49.7043949749,0.988901362095;76890;76;HAUTE-NORMANDIE
2807;VILLEQUIER-AUMONT;49.6606240148,3.19834244186;2300;2;PICARDIE
55225;HALLES-SOUS-LES-COTES;49.4465576437,5.12784461624;55700;55;LORRAINE
30278;SAINT-LAURENT-DES-ARBRES;44.0556997374,4.69243062934;30126;30;LANGUEDOC-ROUSSILLON
78475;OSMOY;48.8640021137,1.71710528225;78910;78;ILE-DE-FRANCE
45314;SULLY-LA-CHAPELLE;47.9841057198,2.16895228227;45450;45;CENTRE
88293;MAXEY-SUR-MEUSE;48.4490229482,5.71682995945;88630;88;LORRAINE
25246;FONTAINE-LES-CLERVAL;47.4214306838,6.46911668275;25340;25;FRANCHE-COMTE
67295;MITTELBERGHEIM;48.3941967219,7.44334636249;67140;67;ALSACE
6087;LES MUJOULS;43.8719847668,6.85912279446;6910;6;PROVENCE-ALPES-COTE D'AZUR
2A040;BOCOGNANO;42.0887432861,9.07100445274;20136;2A;CORSE
81316;VIEUX;43.9964922909,1.86610930745;81140;81;MIDI-PYRENEES
69249;THURINS;45.6838356004,4.6261890947;69510;69;RHONE-ALPES
60481;ORROUY;49.3071238607,2.85809275109;60129;60;PICARDIE
46295;SAINT-VINCENT-DU-PENDIT;44.8338408589,1.9041542502;46400;46;MIDI-PYRENEES
63089;CHAPPES;45.8653394386,3.22674645901;63720;63;AUVERGNE
8295;MONDIGNY;49.7118483439,4.63666533431;8430;8;CHAMPAGNE-ARDENNE
76152;CAILLY;49.5861650281,1.22979848856;76690;76;HAUTE-NORMANDIE
89206;JOIGNY;48.0088550804,3.40980180815;89300;89;BOURGOGNE
17039;BELLUIRE;45.5301565729,-0.55598529375;17800;17;POITOU-CHARENTES
62583;MONDICOURT;50.1742014399,2.46725438343;62760;62;NORD-PAS-DE-CALAIS
43042;CAYRES;44.9221545341,3.81071346525;43510;43;AUVERGNE
6094;PEONE;44.1299250439,6.92098583862;6470;6;PROVENCE-ALPES-COTE D'AZUR
70472;SAINT-REMY;47.8375769959,6.10898257377;70160;70;FRANCHE-COMTE
32167;LAAS;43.4720603975,0.301177050148;32170;32;MIDI-PYRENEES
49180;LONGUE-JUMELLES;47.3984723864,-0.107579294015;49160;49;PAYS DE LA LOIRE
34260;SAINT-GERVAIS-SUR-MARE;43.6671393403,3.0497555288;34610;34;LANGUEDOC-ROUSSILLON
1389;SAINT-TRIVIER-SUR-MOIGNANS;46.0618477991,4.90158948884;1990;1;RHONE-ALPES
29222;PORT-LAUNAY;48.2176622722,-4.08308169881;29150;29;BRETAGNE
80200;COCQUEREL;50.0556210694,1.96022632545;80510;80;PICARDIE
63119;CONDAT-LES-MONTBOISSIER;45.5577736133,3.47788895135;63490;63;AUVERGNE
1250;MISERIEUX;45.9762325343,4.81028471711;1600;1;RHONE-ALPES
30315;SAZE;43.9447000008,4.69826538851;30650;30;LANGUEDOC-ROUSSILLON
61073;LA CARNEILLE;48.7714366518,-0.44574538253;61100;61;BASSE-NORMANDIE
49126;DRAIN;47.3266594867,-1.20957812893;49530;49;PAYS DE LA LOIRE
11194;LASTOURS;43.326249809,2.37863845502;11600;11;LANGUEDOC-ROUSSILLON
24207;GROLEJAC;44.809654235,1.29264376506;24250;24;AQUITAINE
9106;DREUILHE;42.9440531861,1.87119790216;9300;9;MIDI-PYRENEES
11215;MALVES-EN-MINERVOIS;43.250190518,2.45343864014;11600;11;LANGUEDOC-ROUSSILLON
37075;CIGOGNE;47.2656141951,0.943216158829;37310;37;CENTRE
64128;BILHERES;43.0663758418,-0.482744274023;64260;64;AQUITAINE
60581;SAINT-JUST-EN-CHAUSSEE;49.5112063236,2.41780624403;60130;60;PICARDIE
60279;GONDREVILLE;49.2201415565,2.94864804292;60117;60;PICARDIE
3275;SOUVIGNY;46.5243440423,3.18992960249;3210;3;AUVERGNE
63359;SAINT-HILAIRE-LES-MONGES;45.8079835138,2.66518845246;63380;63;AUVERGNE
73001;AIGUEBELETTE-LE-LAC;45.5476875903,5.81387589748;73610;73;RHONE-ALPES
80527;MENESLIES;50.0580071022,1.49366891391;80520;80;PICARDIE
2525;MORCOURT;49.8759595448,3.33400206098;2100;2;PICARDIE
35051;CESSON-SEVIGNE;48.1202268032,-1.59714447272;35510;35;BRETAGNE
80562;MONTIGNY-SUR-L'HALLUE;49.9854644167,2.42235764909;80260;80;PICARDIE
88185;FRENELLE-LA-GRANDE;48.352787817,6.09166022129;88500;88;LORRAINE
33551;VILLENEUVE;45.0812887735,-0.63981215902;33710;33;AQUITAINE
71268;LUGNY-LES-CHAROLLES;46.4112364438,4.20394785541;71120;71;BOURGOGNE
73327;VIONS;45.8310499663,5.80820031597;73310;73;RHONE-ALPES
16281;LA ROCHEFOUCAULD;45.7334327476,0.3937027955;16110;16;POITOU-CHARENTES
29293;TREGUNC;47.8380684896,-3.8408529946;29910;29;BRETAGNE
35185;MONTAUTOUR;48.2045052863,-1.12123859813;35210;35;BRETAGNE
14120;CAHAGNES;49.0671203242,-0.762793901462;14240;14;BASSE-NORMANDIE
46163;LAVAL-DE-CERE;44.9447136022,1.93517453774;46130;46;MIDI-PYRENEES
62069;AZINCOURT;50.4588971511,2.11716559112;62310;62;NORD-PAS-DE-CALAIS
89232;LUCY-LE-BOIS;47.5655695186,3.88870610331;89200;89;BOURGOGNE
62720;ROMBLY;50.5951805534,2.38984957197;62120;62;NORD-PAS-DE-CALAIS
41046;CHAUMONT-SUR-THARONNE;47.6135106337,1.92322250059;41600;41;CENTRE
13214;MARSEILLE-14E--ARRONDISSEMENT;43.3455018067,5.39408915769;13014;13;PROVENCE-ALPES-COTE D'AZUR
70448;ROCHE-ET-RAUCOURT;47.6209655043,5.70623198676;70180;70;FRANCHE-COMTE
13011;LES BAUX-DE-PROVENCE;43.745808725,4.80218162499;13520;13;PROVENCE-ALPES-COTE D'AZUR
28319;ROUVRAY-SAINT-DENIS;48.2770955308,1.94270719107;28310;28;CENTRE
4075;ENTREPIERRES;44.1956537173,6.02224124199;4200;4;PROVENCE-ALPES-COTE D'AZUR
21405;MERCEUIL;46.9538298366,4.84790991199;21190;21;BOURGOGNE
1148;DORTAN;46.3133221173,5.64146584117;1590;1;RHONE-ALPES
62735;SAILLY-LABOURSE;50.501663993,2.70273580801;62113;62;NORD-PAS-DE-CALAIS
27070;BOISEMONT;49.2925439055,1.49018837893;27150;27;HAUTE-NORMANDIE
50093;CAMETOURS;49.0708020035,-1.28408388695;50570;50;BASSE-NORMANDIE
56100;LANGONNET;48.1318811919,-3.48128235286;56630;56;BRETAGNE
3052;CHAMBLET;46.3283879186,2.71331446339;3170;3;AUVERGNE
76356;HERMANVILLE;49.820591572,0.987318293515;76730;76;HAUTE-NORMANDIE
54218;GELAUCOURT;48.4586790205,5.98828502243;54115;54;LORRAINE
8230;HOULDIZY;49.812785683,4.6695029327;8090;8;CHAMPAGNE-ARDENNE
80823;WARVILLERS;49.7798160362,2.69111887108;80170;80;PICARDIE
47187;MONTETON;44.613155335,0.251822971507;47120;47;AQUITAINE
21124;CENSEREY;47.1975226763,4.33557297312;21430;21;BOURGOGNE
88325;LA NEUVEVILLE-SOUS-MONTFORT;48.2291302196,6.01738942152;88800;88;LORRAINE
57284;HALLERING;49.1239323268,6.55528654892;57690;57;LORRAINE
80559;MONTAGNE-FAYEL;49.9111182672,1.98699952073;80540;80;PICARDIE
81236;SAINT-AGNAN;43.6956511222,1.74062164664;81500;81;MIDI-PYRENEES
76584;SAINT-GERMAIN-SUR-EAULNE;49.7659609183,1.51056712676;76270;76;HAUTE-NORMANDIE
24362;SAINTE-ALVERE;44.9471700299,0.810464512122;24510;24;AQUITAINE
37223;SAINT-LAURENT-DE-LIN;47.5132118846,0.271661867347;37330;37;CENTRE
46051;CAMBES;44.621451936,1.92659175923;46100;46;MIDI-PYRENEES
29177;PLOUARZEL;48.4388139541,-4.72098791588;29810;29;BRETAGNE
31458;ROQUES;43.5074145403,1.35458627554;31120;31;MIDI-PYRENEES
91477;PALAISEAU;48.7146765876,2.22881488083;91120;91;ILE-DE-FRANCE
17008;ANDILLY;46.2630044811,-1.01765756102;17230;17;POITOU-CHARENTES
61023;BAILLEUL;48.8108648094,-0.0236048546803;61160;61;BASSE-NORMANDIE
39183;CROTENAY;46.7546647764,5.81374887948;39300;39;FRANCHE-COMTE
34295;SAUSSAN;43.569013259,3.78095911379;34570;34;LANGUEDOC-ROUSSILLON
66225;VILLELONGUE-DELS-MONTS;42.5236011382,2.89994789711;66740;66;LANGUEDOC-ROUSSILLON
23009;AUGE;46.2367809239,2.33256543891;23170;23;LIMOUSIN
57584;RIMLING;49.0931477366,7.25838170063;57720;57;LORRAINE
25245;FONTAIN;47.1923642064,6.03885344956;25660;25;FRANCHE-COMTE
73085;CHINDRIEUX;45.8127166804,5.8446052441;73310;73;RHONE-ALPES
52175;DONJEUX;48.3533734076,5.16224732615;52300;52;CHAMPAGNE-ARDENNE
76184;COLMESNIL-MANNEVILLE;49.8474747525,1.02876696183;76550;76;HAUTE-NORMANDIE
46012;AYNAC;44.7879676429,1.85677368836;46120;46;MIDI-PYRENEES
16054;LE BOUCHAGE;46.0493103798,0.376687406962;16350;16;POITOU-CHARENTES
48043;CHATEAUNEUF-DE-RANDON;44.6479862625,3.68590972615;48170;48;LANGUEDOC-ROUSSILLON
32420;SAUVIMONT;43.449188285,0.967475829422;32220;32;MIDI-PYRENEES
97233;LE MORNE-VERT;14.7038196531,-61.1353176501;97226;97;MARTINIQUE
21347;LEVERNOIS;46.9937203239,4.87163680948;21200;21;BOURGOGNE
47262;SAINT-NICOLAS-DE-LA-BALERME;44.1311576443,0.756519172378;47220;47;AQUITAINE
11023;BADENS;43.2207146123,2.50470148133;11800;11;LANGUEDOC-ROUSSILLON
26098;COBONNE;44.7564934592,5.07201219882;26400;26;RHONE-ALPES
41217;SAINT-JULIEN-DE-CHEDON;47.3196038461,1.20817366204;41400;41;CENTRE
47298;SENESTIS;44.4216441879,0.237961024607;47430;47;AQUITAINE
80074;BECQUIGNY;49.6889391045,2.62140108119;80500;80;PICARDIE
6064;GATTIERES;43.7652195423,7.16877468184;6510;6;PROVENCE-ALPES-COTE D'AZUR
81113;LABASTIDE-DENAT;43.867545441,2.1996143025;81120;81;MIDI-PYRENEES
76685;THEROULDEVILLE;49.7564638049,0.523235594162;76540;76;HAUTE-NORMANDIE
61207;IGE;48.3129531169,0.516923568848;61130;61;BASSE-NORMANDIE
51345;MAREUIL-EN-BRIE;48.9638384493,3.75395021148;51270;51;CHAMPAGNE-ARDENNE
61311;NORMANDEL;48.6507246602,0.7216861032;61190;61;BASSE-NORMANDIE
71299;MILLY-LAMARTINE;46.3485783556,4.69624606174;71960;71;BOURGOGNE
30310;SAUMANE;44.1191109205,3.76891045379;30125;30;LANGUEDOC-ROUSSILLON
11346;SAINT-JEAN-DE-PARACOL;42.9381797742,2.10903562937;11260;11;LANGUEDOC-ROUSSILLON
32106;COLOGNE;43.7176064858,0.975053061253;32430;32;MIDI-PYRENEES
85137;MARSAIS-SAINTE-RADEGONDE;46.5380790745,-0.868868309437;85570;85;PAYS DE LA LOIRE
62639;OPPY;50.3471676036,2.88887974402;62580;62;NORD-PAS-DE-CALAIS
16270;PRESSIGNAC;45.8193617706,0.739906904422;16150;16;POITOU-CHARENTES
32338;RAMOUZENS;43.8102320971,0.189111394698;32800;32;MIDI-PYRENEES
77471;TOUSSON;48.3433486346,2.45792608191;77123;77;ILE-DE-FRANCE
71542;TOULON-SUR-ARROUX;46.6826511645,4.14773994061;71320;71;BOURGOGNE
25605;VERNIERFONTAINE;47.1102498067,6.29541475035;25580;25;FRANCHE-COMTE
27451;PARVILLE;49.031891922,1.09222136846;27180;27;HAUTE-NORMANDIE
3254;SAINT-POURCAIN-SUR-SIOULE;46.3045094327,3.30537827054;3500;3;AUVERGNE
95436;MOURS;49.1303947491,2.26415088892;95260;95;ILE-DE-FRANCE
80830;YAUCOURT-BUSSUS;50.106026331,1.97674033898;80135;80;PICARDIE
60338;LACROIX-SAINT-OUEN;49.3550551807,2.79513678008;60610;60;PICARDIE
38326;PRUNIERES;44.8984790286,5.75662171369;38350;38;RHONE-ALPES
91114;BRUNOY;48.6964396294,2.50394753271;91800;91;ILE-DE-FRANCE
67274;LORENTZEN;48.9570762629,7.18176816001;67430;67;ALSACE
64478;SAINT-FAUST;43.270186835,-0.44796457911;64110;64;AQUITAINE
2143;LE CATELET;50.0009779444,3.2423098464;2420;2;PICARDIE
2B281;SISCO;42.8144761556,9.44224958213;20233;2B;CORSE
27510;SAINT-AQUILIN-DE-PACY;49.009709894,1.3508836256;27120;27;HAUTE-NORMANDIE
68004;ALTKIRCH;47.6210336538,7.24484329622;68130;68;ALSACE
24330;PLAZAC;45.0437255305,1.03815328208;24580;24;AQUITAINE
54028;AUBOUE;49.2112474141,5.97509767363;54580;54;LORRAINE
71317;MONTMORT;46.7418911079,4.09607288589;71320;71;BOURGOGNE
52179;DOULEVANT-LE-PETIT;48.45005121,4.95140742292;52130;52;CHAMPAGNE-ARDENNE
9259;SAINT-FELIX-DE-TOURNEGAT;43.1236879845,1.75631301429;9500;9;MIDI-PYRENEES
6030;LE CANNET;43.5729768613,7.00642057758;6110;6;PROVENCE-ALPES-COTE D'AZUR
41236;SASNIERES;47.720161352,0.921027740309;41310;41;CENTRE
76074;LA BELLIERE;49.6051086109,1.60262012686;76440;76;HAUTE-NORMANDIE
48158;SAINT-HILAIRE-DE-LAVIT;44.2534149147,3.85445517188;48160;48;LANGUEDOC-ROUSSILLON
39462;ROCHEFORT-SUR-NENON;47.1226290709,5.55631642318;39700;39;FRANCHE-COMTE
65114;BUZON;43.4467290166,0.148400419047;65140;65;MIDI-PYRENEES
28389;THIVILLE;48.0192686469,1.36596589142;28200;28;CENTRE
49154;GREZILLE;47.3211690774,-0.335212087011;49320;49;PAYS DE LA LOIRE
33513;SILLAS;44.3693679441,-0.0585641941826;33690;33;AQUITAINE
27221;EPINAY;48.978759462,0.64180575286;27330;27;HAUTE-NORMANDIE
70563;VILLERS-LE-SEC;47.5827042725,6.23899893135;70000;70;FRANCHE-COMTE
59616;VIEUX-CONDE;50.4735638651,3.56606734565;59690;59;NORD-PAS-DE-CALAIS
60067;BETHISY-SAINT-MARTIN;49.2875795546,2.812008154;60320;60;PICARDIE
24064;BRANTOME;45.360114867,0.65590360604;24310;24;AQUITAINE
39174;COYRIERE;46.3404621083,5.84504322935;39200;39;FRANCHE-COMTE
68227;MUNTZENHEIM;48.1008840089,7.46904401123;68320;68;ALSACE
32150;GOUTZ;43.8098232902,0.732682485482;32500;32;MIDI-PYRENEES
9227;PEREILLE;42.9291256621,1.80848741794;9300;9;MIDI-PYRENEES
54383;MONT-SUR-MEURTHE;48.5493164912,6.44216065788;54360;54;LORRAINE
61454;SAINTE-SCOLASSE-SUR-SARTHE;48.5810388449,0.385128508121;61170;61;BASSE-NORMANDIE
80589;NEUILLY-LE-DIEN;50.2260892349,2.04754518311;80150;80;PICARDIE
52400;LE CHATELET-SUR-MEUSE;47.9735467362,5.63993048506;52400;52;CHAMPAGNE-ARDENNE
33054;BLAIGNAC;44.5509350184,-0.0541157193066;33190;33;AQUITAINE
2558;LE NOUVION-EN-THIERACHE;50.0086867152,3.80929288198;2170;2;PICARDIE
44014;LE BIGNON;47.1004098153,-1.50942309254;44140;44;PAYS DE LA LOIRE
60553;ROUVILLERS;49.4557611545,2.62988775379;60190;60;PICARDIE
36122;MEUNET-SUR-VATAN;47.0914736081,1.8594546964;36150;36;CENTRE
50605;TRELLY;48.9606378787,-1.4175703278;50660;50;BASSE-NORMANDIE
79046;LE BOURDET;46.238410731,-0.635204990837;79210;79;POITOU-CHARENTES
51001;ABLANCOURT;48.8103417636,4.53084843791;51240;51;CHAMPAGNE-ARDENNE
72168;LOUE;47.9976308821,-0.138237768355;72540;72;PAYS DE LA LOIRE
53179;PLACE;48.2644178522,-0.775676155113;53240;53;PAYS DE LA LOIRE
11287;PEYROLLES;42.9635540616,2.33849254211;11190;11;LANGUEDOC-ROUSSILLON
62446;HESDIGNEUL-LES-BOULOGNE;50.6523596946,1.67768618773;62360;62;NORD-PAS-DE-CALAIS
10074;CHAMOY;48.1141180012,3.96559597097;10130;10;CHAMPAGNE-ARDENNE
55532;VAUBECOURT;48.9422008662,5.10692416585;55250;55;LORRAINE
82166;SAINT-MICHEL;44.0453516361,0.937520452505;82340;82;MIDI-PYRENEES
60457;LA NEUVILLE-SAINT-PIERRE;49.5318909884,2.19557228619;60480;60;PICARDIE
53101;FROMENTIERES;47.8718387269,-0.667772720385;53200;53;PAYS DE LA LOIRE
4156;PUIMICHEL;43.9791657071,6.02538678185;4700;4;PROVENCE-ALPES-COTE D'AZUR
48039;CHANAC;44.4502200567,3.34457977647;48230;48;LANGUEDOC-ROUSSILLON
85276;SAINT-VINCENT-STERLANGES;46.7397220689,-1.08371759277;85110;85;PAYS DE LA LOIRE
22313;SAINT-MARTIN-DES-PRES;48.3055992864,-2.96456859759;22320;22;BRETAGNE
28291;OUARVILLE;48.3617202687,1.76951827841;28150;28;CENTRE
91109;BRIERES-LES-SCELLES;48.4636769085,2.14290097216;91150;91;ILE-DE-FRANCE
8411;SEMUY;49.4956881485,4.66294910211;8130;8;CHAMPAGNE-ARDENNE
1072;CEYZERIAT;46.1832170988,5.32007207542;1250;1;RHONE-ALPES
61178;LA FRESNAIE-FAYEL;48.8333166779,0.227433994696;61230;61;BASSE-NORMANDIE
95295;GUIRY-EN-VEXIN;49.1158466771,1.85568912619;95450;95;ILE-DE-FRANCE
39128;CHAUSSIN;46.973824579,5.40270953105;39120;39;FRANCHE-COMTE
69259;VENISSIEUX;45.7037728826,4.88137668221;69200;69;RHONE-ALPES
80056;BAVELINCOURT;50.00064508,2.44958045984;80260;80;PICARDIE
21710;VITTEAUX;47.3974282764,4.54312292794;21350;21;BOURGOGNE
68240;OBERDORF;47.5598733177,7.31658096209;68960;68;ALSACE
76703;TOUFFREVILLE-SUR-EU;49.9919570086,1.32074809461;76910;76;HAUTE-NORMANDIE
57238;FRESNES-EN-SAULNOIS;48.8388411221,6.4401167651;57170;57;LORRAINE
21364;MAGNY-LAMBERT;47.6788317802,4.58658221612;21450;21;BOURGOGNE
1397;SAUVERNY;46.3126908233,6.11043836433;1220;1;RHONE-ALPES
16318;SAINT-FRONT;45.8962473577,0.281694716965;16460;16;POITOU-CHARENTES
90036;EGUENIGUE;47.6793258182,6.9331272882;90150;90;FRANCHE-COMTE
50630;VESSEY;48.5285591885,-1.42666986369;50170;50;BASSE-NORMANDIE
80773;VADENCOURT;50.0174902496,2.49046113345;80560;80;PICARDIE
12211;SAINT-ANDRE-DE-VEZINES;44.1476911332,3.27124677006;12720;12;MIDI-PYRENEES
39372;MOURNANS-CHARBONNY;46.7768224778,5.99039184457;39250;39;FRANCHE-COMTE
2B274;SCOLCA;42.5393358572,9.36456503602;20290;2B;CORSE
84090;PEYPIN-D'AIGUES;43.7964408305,5.56003326924;84240;84;PROVENCE-ALPES-COTE D'AZUR
76415;MASSY;49.6878599018,1.39541182981;76270;76;HAUTE-NORMANDIE
14599;SAINT-JULIEN-DE-MAILLOC;49.0818647919,0.33576596981;14290;14;BASSE-NORMANDIE
11297;PRADELLES-CABARDES;43.4116401638,2.43867398823;11380;11;LANGUEDOC-ROUSSILLON
21619;TANAY;47.413987007,5.27742154521;21310;21;BOURGOGNE
68111;GUEBERSCHWIHR;48.0068225604,7.25975546236;68420;68;ALSACE
68075;DURMENACH;47.5262001607,7.33850450335;68480;68;ALSACE
61011;AUBUSSON;48.7798224159,-0.553278644755;61100;61;BASSE-NORMANDIE
89350;SAINT-LOUP-D'ORDON;48.0113645758,3.14208002154;89330;89;BOURGOGNE
21060;BELLENEUVE;47.3575073832,5.27408508272;21310;21;BOURGOGNE
10091;CHAUDREY;48.4851020119,4.24517454348;10240;10;CHAMPAGNE-ARDENNE
